,Sim time,Event
862,74.41816244785062,There occurs 2 demands. 0 overdue inventories are discarded.
863,74.45303479775477,There occurs 2 demands. 0 overdue inventories are discarded.
864,74.6761446726475,There occurs 3 demands. 0 overdue inventories are discarded.
865,74.67955122837587,There occurs 4 demands. 0 overdue inventories are discarded.
866,74.68175697791845,There occurs 3 demands. 0 overdue inventories are discarded.
867,74.69597062343725,There occurs 2 demands. 0 overdue inventories are discarded.
868,74.78814683392486,There occurs 3 demands. 0 overdue inventories are discarded.
869,75.0,There occurs 2 demands. 0 overdue inventories are discarded.
870,75.26808315366601,Order 44 goods.
871,75.74409746686959,There occurs 1 demands. 0 overdue inventories are discarded.
872,75.89698905516677,There occurs 2 demands. 0 overdue inventories are discarded.
873,75.97573507384946,There occurs 4 demands. 0 overdue inventories are discarded.
874,76.0,44 goods have arrived.
875,76.066677179793,Order 44 goods.
876,76.21332460926763,There occurs 3 demands. 0 overdue inventories are discarded.
877,76.30036515685622,There occurs 1 demands. 0 overdue inventories are discarded.
878,76.30056409600198,There occurs 2 demands. 0 overdue inventories are discarded.
879,76.3461162488037,There occurs 1 demands. 0 overdue inventories are discarded.
880,76.45366954707234,There occurs 2 demands. 0 overdue inventories are discarded.
881,76.67607948538665,There occurs 2 demands. 0 overdue inventories are discarded.
882,76.72380149375591,There occurs 2 demands. 0 overdue inventories are discarded.
883,76.74709500321617,There occurs 3 demands. 0 overdue inventories are discarded.
884,76.76303580197263,There occurs 1 demands. 0 overdue inventories are discarded.
885,77.0,There occurs 2 demands. 0 overdue inventories are discarded.
886,77.03915779618134,Order 26 goods.
887,77.1084306907437,There occurs 4 demands. 0 overdue inventories are discarded.
888,77.70897207152262,There occurs 3 demands. 0 overdue inventories are discarded.
889,77.73672556189005,There occurs 2 demands. 0 overdue inventories are discarded.
890,77.76128423785019,There occurs 3 demands. 0 overdue inventories are discarded.
891,77.88202663386097,There occurs 3 demands. 0 overdue inventories are discarded.
892,77.92863836239275,26 goods have arrived.
893,78.0,There occurs 3 demands. 0 overdue inventories are discarded.
894,78.04327538643882,Order 26 goods.
895,78.07284115146956,There occurs 2 demands. 0 overdue inventories are discarded.
896,78.12292111060923,There occurs 1 demands. 0 overdue inventories are discarded.
897,78.1457769326342,There occurs 2 demands. 0 overdue inventories are discarded.
898,78.16120887717689,There occurs 2 demands. 0 overdue inventories are discarded.
899,78.27419314164587,There occurs 4 demands. 0 overdue inventories are discarded.
900,78.38623286413146,There occurs 3 demands. 0 overdue inventories are discarded.
901,78.41202094072547,There occurs 2 demands. 0 overdue inventories are discarded.
902,78.56254888536989,There occurs 3 demands. 0 overdue inventories are discarded.
903,78.57720882282904,There occurs 3 demands. 0 overdue inventories are discarded.
904,78.6466554895691,There occurs 2 demands. 0 overdue inventories are discarded.
905,79.0,There occurs 2 demands. 0 overdue inventories are discarded.
906,79.05848587871006,Order 44 goods.
907,79.08166010206062,There occurs 2 demands. 0 overdue inventories are discarded.
908,79.15304940401545,There occurs 2 demands. 0 overdue inventories are discarded.
909,79.25451448312373,There occurs 1 demands. 0 overdue inventories are discarded.
910,79.42176162254634,There occurs 2 demands. 0 overdue inventories are discarded.
911,79.56928519869328,There occurs 2 demands. 0 overdue inventories are discarded.
912,79.70834929241155,There occurs 3 demands. 0 overdue inventories are discarded.
913,79.755329051069,44 goods have arrived.
914,79.87350991425274,There occurs 2 demands. 0 overdue inventories are discarded.
915,80.0,There occurs 2 demands. 0 overdue inventories are discarded.
916,80.22630451482591,Order 44 goods.
917,80.30476715323483,There occurs 3 demands. 0 overdue inventories are discarded.
918,80.33219813295776,There occurs 3 demands. 0 overdue inventories are discarded.
919,80.37291293293683,There occurs 3 demands. 0 overdue inventories are discarded.
920,80.43983733387279,There occurs 3 demands. 0 overdue inventories are discarded.
921,80.49518815642422,There occurs 1 demands. 0 overdue inventories are discarded.
922,80.70214042746427,There occurs 3 demands. 0 overdue inventories are discarded.
923,80.73003352566114,There occurs 3 demands. 0 overdue inventories are discarded.
924,80.78893976794686,There occurs 2 demands. 0 overdue inventories are discarded.
925,80.98539569655705,There occurs 1 demands. 0 overdue inventories are discarded.
926,80.99083508090057,There occurs 3 demands. 0 overdue inventories are discarded.
927,81.0,There occurs 3 demands. 0 overdue inventories are discarded.
928,81.09396828159339,Order 44 goods.
929,81.36721819254045,There occurs 1 demands. 0 overdue inventories are discarded.
930,81.43014537718167,There occurs 2 demands. 0 overdue inventories are discarded.
931,81.4410975401778,There occurs 2 demands. 0 overdue inventories are discarded.
932,81.45224523418811,There occurs 2 demands. 0 overdue inventories are discarded.
933,81.52127564260985,There occurs 4 demands. 0 overdue inventories are discarded.
934,81.61145785433736,44 goods have arrived.
935,81.86602046330016,There occurs 4 demands. 0 overdue inventories are discarded.
936,81.90653348099697,There occurs 2 demands. 0 overdue inventories are discarded.
937,81.96225967602038,There occurs 2 demands. 0 overdue inventories are discarded.
938,81.99143891780201,There occurs 3 demands. 0 overdue inventories are discarded.
939,82.0,There occurs 3 demands. 0 overdue inventories are discarded.
940,82.02149708491304,Order 25 goods.
941,82.27820875228406,There occurs 2 demands. 0 overdue inventories are discarded.
942,82.35380010408056,There occurs 4 demands. 0 overdue inventories are discarded.
943,82.43859610425307,There occurs 2 demands. 0 overdue inventories are discarded.
944,82.51962943630976,There occurs 2 demands. 0 overdue inventories are discarded.
945,82.64633736205722,There occurs 3 demands. 0 overdue inventories are discarded.
946,82.64657077528595,25 goods have arrived.
947,82.79434088681327,There occurs 2 demands. 0 overdue inventories are discarded.
948,82.83936798124972,There occurs 2 demands. 0 overdue inventories are discarded.
949,82.97874920248572,There occurs 1 demands. 0 overdue inventories are discarded.
950,83.0,There occurs 1 demands. 0 overdue inventories are discarded.
951,83.082365161919,Order 25 goods.
952,83.09762224268661,There occurs 1 demands. 0 overdue inventories are discarded.
953,83.10176280416526,There occurs 2 demands. 0 overdue inventories are discarded.
954,83.12919740492715,There occurs 1 demands. 0 overdue inventories are discarded.
955,83.14632959683975,There occurs 2 demands. 0 overdue inventories are discarded.
956,83.1836050850272,There occurs 2 demands. 0 overdue inventories are discarded.
957,83.2689633120848,There occurs 2 demands. 0 overdue inventories are discarded.
958,83.28414844464147,There occurs 3 demands. 0 overdue inventories are discarded.
959,83.51274853551176,There occurs 3 demands. 0 overdue inventories are discarded.
960,83.75892948880093,There occurs 3 demands. 0 overdue inventories are discarded.
961,83.84079358986196,There occurs 3 demands. 0 overdue inventories are discarded.
962,83.85203480856472,There occurs 4 demands. 0 overdue inventories are discarded.
963,83.87504958353041,There occurs 3 demands. 0 overdue inventories are discarded.
964,84.0,There occurs 3 demands. 0 overdue inventories are discarded.
965,84.09557749349972,Order 51 goods.
966,84.19833863948953,There occurs 2 demands. 0 overdue inventories are discarded.
967,84.53659598008012,There occurs 4 demands. 0 overdue inventories are discarded.
968,84.59546201316238,There occurs 2 demands. 0 overdue inventories are discarded.
969,84.69693077112983,There occurs 3 demands. 0 overdue inventories are discarded.
970,84.81650608080922,There occurs 2 demands. 0 overdue inventories are discarded.
971,84.92526362300907,51 goods have arrived.
972,85.0,There occurs 2 demands. 0 overdue inventories are discarded.
973,85.17040767632656,Order 51 goods.
974,85.2060696698828,There occurs 1 demands. 0 overdue inventories are discarded.
975,85.28316735525259,There occurs 3 demands. 0 overdue inventories are discarded.
976,85.42459972397928,There occurs 3 demands. 0 overdue inventories are discarded.
977,85.51361939174873,There occurs 3 demands. 0 overdue inventories are discarded.
978,85.69560842631113,There occurs 2 demands. 0 overdue inventories are discarded.
979,85.89898207739377,There occurs 3 demands. 0 overdue inventories are discarded.
980,86.0,There occurs 2 demands. 0 overdue inventories are discarded.
981,86.1864290769836,Order 32 goods.
982,86.49741633212886,There occurs 3 demands. 0 overdue inventories are discarded.
983,86.52538385602533,There occurs 2 demands. 0 overdue inventories are discarded.
984,86.63752895137428,There occurs 2 demands. 0 overdue inventories are discarded.
985,86.67891340102959,There occurs 3 demands. 0 overdue inventories are discarded.
986,86.69300649487668,There occurs 2 demands. 0 overdue inventories are discarded.
987,86.74523178327476,There occurs 2 demands. 0 overdue inventories are discarded.
988,86.8325236411639,There occurs 1 demands. 0 overdue inventories are discarded.
989,86.88262098545843,There occurs 2 demands. 0 overdue inventories are discarded.
990,86.91016447459006,There occurs 3 demands. 0 overdue inventories are discarded.
991,87.0,32 goods have arrived.
992,87.02408254478415,Order 32 goods.
993,87.16885400435584,There occurs 2 demands. 0 overdue inventories are discarded.
994,87.24105787994345,There occurs 2 demands. 0 overdue inventories are discarded.
995,87.33380851335238,There occurs 2 demands. 0 overdue inventories are discarded.
996,87.3902420847123,There occurs 2 demands. 0 overdue inventories are discarded.
997,87.45482652120822,There occurs 2 demands. 0 overdue inventories are discarded.
998,87.5408701603581,There occurs 3 demands. 0 overdue inventories are discarded.
999,87.55391050383948,There occurs 1 demands. 0 overdue inventories are discarded.
1000,87.58502774705998,There occurs 2 demands. 0 overdue inventories are discarded.
1001,87.6272162934995,There occurs 2 demands. 0 overdue inventories are discarded.
1002,87.73064964240365,There occurs 4 demands. 0 overdue inventories are discarded.
1003,87.76095332642407,There occurs 2 demands. 0 overdue inventories are discarded.
1004,87.76252237417674,There occurs 2 demands. 0 overdue inventories are discarded.
1005,87.81429315636218,There occurs 3 demands. 0 overdue inventories are discarded.
1006,87.9619754899964,There occurs 1 demands. 0 overdue inventories are discarded.
1007,88.0,There occurs 3 demands. 0 overdue inventories are discarded.
1008,88.01376841241591,Order 53 goods.
1009,88.04672099721452,There occurs 1 demands. 0 overdue inventories are discarded.
1010,88.10092462350941,There occurs 2 demands. 0 overdue inventories are discarded.
1011,88.12187911454012,There occurs 2 demands. 0 overdue inventories are discarded.
1012,88.38906496257454,There occurs 2 demands. 0 overdue inventories are discarded.
1013,88.40486636243705,There occurs 3 demands. 0 overdue inventories are discarded.
1014,88.50987199608302,There occurs 2 demands. 0 overdue inventories are discarded.
1015,88.58399108705406,There occurs 2 demands. 0 overdue inventories are discarded.
1016,88.70311098335189,There occurs 2 demands. 0 overdue inventories are discarded.
1017,88.8607322070283,53 goods have arrived.
1018,89.0,There occurs 2 demands. 0 overdue inventories are discarded.
1019,89.08658239683074,Order 53 goods.
1020,89.30115062356383,There occurs 3 demands. 0 overdue inventories are discarded.
1021,89.30846280608213,There occurs 3 demands. 0 overdue inventories are discarded.
1022,89.41498770131646,There occurs 2 demands. 0 overdue inventories are discarded.
1023,89.56368911188916,There occurs 2 demands. 0 overdue inventories are discarded.
1024,89.73645110226057,There occurs 1 demands. 0 overdue inventories are discarded.
1025,89.78055190756672,There occurs 1 demands. 0 overdue inventories are discarded.
1026,89.7847859512255,There occurs 3 demands. 0 overdue inventories are discarded.
1027,89.80385016176956,There occurs 3 demands. 0 overdue inventories are discarded.
1028,89.87284195963416,There occurs 3 demands. 0 overdue inventories are discarded.
1029,89.8900794080694,There occurs 2 demands. 0 overdue inventories are discarded.
1030,90.0,There occurs 3 demands. 0 overdue inventories are discarded.
1031,90.06207403923278,Order 44 goods.
1032,90.44354150960103,There occurs 2 demands. 0 overdue inventories are discarded.
1033,90.56838805689199,There occurs 3 demands. 0 overdue inventories are discarded.
1034,90.6843803858826,There occurs 3 demands. 0 overdue inventories are discarded.
1035,90.76868787423072,There occurs 1 demands. 0 overdue inventories are discarded.
1036,90.77878022053544,There occurs 3 demands. 0 overdue inventories are discarded.
1037,90.77900891035449,There occurs 1 demands. 0 overdue inventories are discarded.
1038,90.82571266914789,There occurs 2 demands. 0 overdue inventories are discarded.
1039,90.87888437091047,There occurs 2 demands. 0 overdue inventories are discarded.
1040,90.8833050890725,44 goods have arrived.
1041,90.95715556239031,There occurs 2 demands. 0 overdue inventories are discarded.
1042,90.96042791744391,There occurs 2 demands. 0 overdue inventories are discarded.
1043,91.0,There occurs 1 demands. 0 overdue inventories are discarded.
1044,91.01337226271683,Order 22 goods.
1045,91.0191618446398,There occurs 3 demands. 0 overdue inventories are discarded.
1046,91.07562337792137,There occurs 3 demands. 0 overdue inventories are discarded.
1047,91.21457299700165,There occurs 2 demands. 0 overdue inventories are discarded.
1048,91.24955633970431,There occurs 3 demands. 0 overdue inventories are discarded.
1049,91.33080882961906,There occurs 3 demands. 0 overdue inventories are discarded.
1050,91.40953945119614,There occurs 2 demands. 0 overdue inventories are discarded.
1051,91.48585689463815,There occurs 3 demands. 0 overdue inventories are discarded.
1052,91.55069497577803,There occurs 1 demands. 0 overdue inventories are discarded.
1053,91.60866894714374,There occurs 2 demands. 0 overdue inventories are discarded.
1054,91.68887845556469,There occurs 3 demands. 0 overdue inventories are discarded.
1055,91.80255188250877,There occurs 2 demands. 0 overdue inventories are discarded.
1056,91.90348631733829,There occurs 3 demands. 0 overdue inventories are discarded.
1057,91.93023245287348,There occurs 3 demands. 0 overdue inventories are discarded.
1058,92.0,22 goods have arrived.
1059,92.07071565513331,Order 33 goods.
1060,92.27711218178229,There occurs 3 demands. 0 overdue inventories are discarded.
1061,92.3941765235423,There occurs 2 demands. 0 overdue inventories are discarded.
1062,92.56373181320018,There occurs 2 demands. 0 overdue inventories are discarded.
1063,92.5785631644036,There occurs 2 demands. 0 overdue inventories are discarded.
1064,92.65424906095076,33 goods have arrived.
1065,92.75576719230553,There occurs 2 demands. 0 overdue inventories are discarded.
1066,92.83324874180684,There occurs 3 demands. 0 overdue inventories are discarded.
1067,92.8477296457519,There occurs 2 demands. 0 overdue inventories are discarded.
1068,92.90956078042545,There occurs 3 demands. 0 overdue inventories are discarded.
1069,92.96795761089153,There occurs 2 demands. 0 overdue inventories are discarded.
1070,92.9886597191093,There occurs 1 demands. 0 overdue inventories are discarded.
1071,93.0,There occurs 3 demands. 0 overdue inventories are discarded.
1072,93.12443004262103,Order 25 goods.
1073,93.30893441868169,There occurs 3 demands. 0 overdue inventories are discarded.
1074,93.48212678711018,There occurs 3 demands. 0 overdue inventories are discarded.
1075,93.55853021465221,There occurs 2 demands. 0 overdue inventories are discarded.
1076,93.64929236545927,There occurs 3 demands. 0 overdue inventories are discarded.
1077,93.66780697053285,25 goods have arrived.
1078,93.68452384252186,There occurs 1 demands. 0 overdue inventories are discarded.
1079,93.74753289072912,There occurs 3 demands. 0 overdue inventories are discarded.
1080,93.84295248062321,There occurs 2 demands. 0 overdue inventories are discarded.
1081,93.93019957550919,There occurs 2 demands. 0 overdue inventories are discarded.
1082,93.93495249736257,There occurs 2 demands. 0 overdue inventories are discarded.
1083,94.0,There occurs 2 demands. 0 overdue inventories are discarded.
1084,94.05713797789329,Order 23 goods.
1085,94.22897600833244,There occurs 3 demands. 0 overdue inventories are discarded.
1086,94.2782480676593,There occurs 2 demands. 0 overdue inventories are discarded.
1087,94.6563364695387,There occurs 3 demands. 0 overdue inventories are discarded.
1088,94.70113796370413,There occurs 3 demands. 0 overdue inventories are discarded.
1089,94.74595642581906,23 goods have arrived.
1090,94.78995220887099,There occurs 1 demands. 0 overdue inventories are discarded.
1091,94.87571201128195,There occurs 2 demands. 0 overdue inventories are discarded.
1092,94.94660088977224,There occurs 3 demands. 0 overdue inventories are discarded.
1093,95.0,There occurs 3 demands. 0 overdue inventories are discarded.
1094,95.0095677934088,Order 23 goods.
1095,95.01598526704042,There occurs 3 demands. 0 overdue inventories are discarded.
1096,95.07428405865133,There occurs 2 demands. 0 overdue inventories are discarded.
1097,95.28873948972257,There occurs 3 demands. 0 overdue inventories are discarded.
1098,95.46139431140672,There occurs 2 demands. 0 overdue inventories are discarded.
1099,95.47981505613933,There occurs 3 demands. 0 overdue inventories are discarded.
1100,95.50895933819497,There occurs 2 demands. 0 overdue inventories are discarded.
1101,95.5904488019358,There occurs 2 demands. 0 overdue inventories are discarded.
1102,95.73435153545917,There occurs 2 demands. 0 overdue inventories are discarded.
1103,95.7606080408684,There occurs 3 demands. 0 overdue inventories are discarded.
1104,95.78619223017532,There occurs 2 demands. 0 overdue inventories are discarded.
1105,95.78664059089819,There occurs 2 demands. 0 overdue inventories are discarded.
1106,95.90238442204286,There occurs 1 demands. 0 overdue inventories are discarded.
1107,96.0,There occurs 3 demands. 0 overdue inventories are discarded.
1108,96.03501189523931,Order 50 goods.
1109,96.08029925249865,There occurs 1 demands. 0 overdue inventories are discarded.
1110,96.26045316097853,There occurs 3 demands. 0 overdue inventories are discarded.
1111,96.33018852187271,There occurs 3 demands. 0 overdue inventories are discarded.
1112,96.40479794982473,There occurs 2 demands. 0 overdue inventories are discarded.
1113,96.41044844290943,There occurs 1 demands. 0 overdue inventories are discarded.
1114,96.48058080797388,There occurs 2 demands. 0 overdue inventories are discarded.
1115,96.8827623898547,There occurs 3 demands. 0 overdue inventories are discarded.
1116,96.96569834883869,There occurs 2 demands. 0 overdue inventories are discarded.
1117,97.0,50 goods have arrived.
1118,97.02882158703518,Order 50 goods.
1119,97.15268069166414,There occurs 3 demands. 0 overdue inventories are discarded.
1120,97.342445520249,There occurs 4 demands. 0 overdue inventories are discarded.
1121,97.39588981741531,There occurs 3 demands. 0 overdue inventories are discarded.
1122,97.5080635932136,There occurs 2 demands. 0 overdue inventories are discarded.
1123,97.70116940861742,There occurs 3 demands. 0 overdue inventories are discarded.
1124,97.71171581970577,There occurs 3 demands. 0 overdue inventories are discarded.
1125,97.79646417436003,There occurs 2 demands. 0 overdue inventories are discarded.
1126,97.84608123516536,There occurs 2 demands. 0 overdue inventories are discarded.
1127,97.8788268182503,There occurs 2 demands. 0 overdue inventories are discarded.
1128,97.89154073702183,There occurs 2 demands. 0 overdue inventories are discarded.
1129,98.0,There occurs 2 demands. 0 overdue inventories are discarded.
1130,98.15723799557374,Order 45 goods.
1131,98.16670614508928,There occurs 4 demands. 0 overdue inventories are discarded.
1132,98.24127084578285,There occurs 2 demands. 0 overdue inventories are discarded.
1133,98.27489882133733,There occurs 3 demands. 0 overdue inventories are discarded.
1134,98.29100293243822,There occurs 2 demands. 0 overdue inventories are discarded.
1135,98.39904071403704,There occurs 1 demands. 0 overdue inventories are discarded.
1136,98.42420697409136,There occurs 1 demands. 0 overdue inventories are discarded.
1137,98.66070984206131,There occurs 2 demands. 0 overdue inventories are discarded.
1138,98.67580517746156,There occurs 3 demands. 0 overdue inventories are discarded.
1139,98.86296317877758,45 goods have arrived.
1140,98.97480225478665,There occurs 1 demands. 0 overdue inventories are discarded.
1141,98.97777741537293,There occurs 2 demands. 0 overdue inventories are discarded.
1142,98.98133864087649,There occurs 3 demands. 0 overdue inventories are discarded.
1143,99.0,There occurs 3 demands. 0 overdue inventories are discarded.
1144,99.08541921448018,Order 27 goods.
1145,99.15980208842507,There occurs 1 demands. 0 overdue inventories are discarded.
1146,99.17244188348512,There occurs 3 demands. 0 overdue inventories are discarded.
1147,99.26237125844517,There occurs 2 demands. 0 overdue inventories are discarded.
1148,99.47014821906684,There occurs 3 demands. 0 overdue inventories are discarded.
1149,99.4843790864907,There occurs 3 demands. 0 overdue inventories are discarded.
1150,99.54241602493425,There occurs 2 demands. 0 overdue inventories are discarded.
1151,99.54355140764861,There occurs 3 demands. 0 overdue inventories are discarded.
1152,99.72765118611241,There occurs 3 demands. 0 overdue inventories are discarded.
1153,99.80675239620152,There occurs 1 demands. 0 overdue inventories are discarded.
1154,99.88332453765152,There occurs 3 demands. 0 overdue inventories are discarded.
1155,100.0,27 goods have arrived.
1156,100.1083434590764,Order 24 goods.
1157,100.29898586161642,There occurs 2 demands. 0 overdue inventories are discarded.
1158,100.42972921532414,There occurs 2 demands. 0 overdue inventories are discarded.
1159,100.43240789362211,There occurs 4 demands. 0 overdue inventories are discarded.
1160,100.45268446209887,There occurs 4 demands. 0 overdue inventories are discarded.
1161,100.54372043939001,There occurs 1 demands. 0 overdue inventories are discarded.
1162,100.56488554244623,There occurs 3 demands. 0 overdue inventories are discarded.
1163,100.61571854231194,There occurs 2 demands. 0 overdue inventories are discarded.
1164,100.78979767998665,There occurs 2 demands. 0 overdue inventories are discarded.
1165,100.86883436754513,24 goods have arrived.
1166,100.91366466940609,There occurs 3 demands. 0 overdue inventories are discarded.
1167,100.95024124230412,There occurs 1 demands. 0 overdue inventories are discarded.
1168,101.0,There occurs 2 demands. 0 overdue inventories are discarded.
1169,101.03517604115359,Order 26 goods.
1170,101.12614422981154,There occurs 3 demands. 0 overdue inventories are discarded.
1171,101.6677381848152,There occurs 2 demands. 0 overdue inventories are discarded.
1172,101.7520810327909,There occurs 2 demands. 0 overdue inventories are discarded.
1173,101.76665357883937,There occurs 2 demands. 0 overdue inventories are discarded.
1174,101.79616688896978,26 goods have arrived.
1175,101.8015814066695,There occurs 2 demands. 0 overdue inventories are discarded.
1176,101.87153698200461,There occurs 3 demands. 0 overdue inventories are discarded.
1177,101.97032169885296,There occurs 2 demands. 0 overdue inventories are discarded.
1178,101.99436011563562,There occurs 1 demands. 0 overdue inventories are discarded.
1179,102.0,There occurs 1 demands. 0 overdue inventories are discarded.
1180,102.09336659493674,Order 26 goods.
1181,102.13923408777492,There occurs 2 demands. 0 overdue inventories are discarded.
1182,102.1782041790332,There occurs 2 demands. 0 overdue inventories are discarded.
1183,102.23858322628642,There occurs 3 demands. 0 overdue inventories are discarded.
1184,102.48898597851588,There occurs 2 demands. 0 overdue inventories are discarded.
1185,102.75253594907633,There occurs 2 demands. 0 overdue inventories are discarded.
1186,102.8498289399968,There occurs 2 demands. 0 overdue inventories are discarded.
1187,102.92251225197639,There occurs 3 demands. 0 overdue inventories are discarded.
1188,103.0,There occurs 1 demands. 0 overdue inventories are discarded.
1189,103.0615328609842,Order 35 goods.
1190,103.11608214495433,There occurs 3 demands. 0 overdue inventories are discarded.
1191,103.33955151777153,There occurs 4 demands. 0 overdue inventories are discarded.
1192,103.53212775998777,There occurs 2 demands. 0 overdue inventories are discarded.
1193,103.59127476958834,There occurs 1 demands. 0 overdue inventories are discarded.
1194,103.60824798436352,There occurs 1 demands. 0 overdue inventories are discarded.
1195,103.67493765164002,35 goods have arrived.
1196,103.76461806962483,There occurs 2 demands. 0 overdue inventories are discarded.
1197,103.8887115482303,There occurs 1 demands. 0 overdue inventories are discarded.
1198,104.0,There occurs 3 demands. 0 overdue inventories are discarded.
1199,104.02881874376689,Order 35 goods.
1200,104.1637002967429,There occurs 2 demands. 0 overdue inventories are discarded.
1201,104.23493685562673,There occurs 3 demands. 0 overdue inventories are discarded.
1202,104.24166214410671,There occurs 3 demands. 0 overdue inventories are discarded.
1203,104.65262467246043,There occurs 2 demands. 0 overdue inventories are discarded.
1204,104.73851473079274,There occurs 2 demands. 0 overdue inventories are discarded.
1205,105.0,There occurs 4 demands. 0 overdue inventories are discarded.
1206,105.48677375631507,Order 33 goods.
1207,105.69208683110638,There occurs 2 demands. 0 overdue inventories are discarded.
1208,105.7986838483816,There occurs 2 demands. 0 overdue inventories are discarded.
1209,105.87239806890726,There occurs 2 demands. 0 overdue inventories are discarded.
1210,105.92575690090212,33 goods have arrived.
1211,105.95886781199356,There occurs 4 demands. 0 overdue inventories are discarded.
1212,106.0,There occurs 2 demands. 0 overdue inventories are discarded.
1213,106.1860529707012,Order 33 goods.
1214,106.18865677198708,There occurs 2 demands. 0 overdue inventories are discarded.
1215,106.31522298060857,There occurs 2 demands. 0 overdue inventories are discarded.
1216,106.59031331529212,There occurs 2 demands. 0 overdue inventories are discarded.
1217,106.60944794536668,There occurs 2 demands. 0 overdue inventories are discarded.
1218,106.63984270836008,There occurs 1 demands. 0 overdue inventories are discarded.
1219,106.65675303480108,There occurs 3 demands. 0 overdue inventories are discarded.
1220,106.822855633712,There occurs 3 demands. 0 overdue inventories are discarded.
1221,106.83203064015004,There occurs 3 demands. 0 overdue inventories are discarded.
1222,106.97810565072048,There occurs 1 demands. 0 overdue inventories are discarded.
1223,107.0,There occurs 1 demands. 0 overdue inventories are discarded.
1224,107.12657238644069,Order 32 goods.
1225,107.13166204260243,There occurs 2 demands. 0 overdue inventories are discarded.
1226,107.27743842958897,There occurs 2 demands. 0 overdue inventories are discarded.
1227,107.353257104394,There occurs 3 demands. 0 overdue inventories are discarded.
1228,107.43202583106395,There occurs 4 demands. 0 overdue inventories are discarded.
1229,107.43436621995363,There occurs 3 demands. 0 overdue inventories are discarded.
1230,107.47290489659383,There occurs 2 demands. 0 overdue inventories are discarded.
1231,107.52591314579632,There occurs 2 demands. 0 overdue inventories are discarded.
1232,107.68465776444869,There occurs 3 demands. 0 overdue inventories are discarded.
1233,107.95943917401509,32 goods have arrived.
1234,108.0,There occurs 1 demands. 0 overdue inventories are discarded.
1235,108.12486039598699,Order 22 goods.
1236,108.41555325789037,There occurs 4 demands. 0 overdue inventories are discarded.
1237,108.53600799355782,There occurs 3 demands. 0 overdue inventories are discarded.
1238,108.6120459776578,There occurs 2 demands. 0 overdue inventories are discarded.
1239,108.81225279074339,There occurs 1 demands. 0 overdue inventories are discarded.
1240,108.88810185855532,22 goods have arrived.
1241,109.0,There occurs 2 demands. 0 overdue inventories are discarded.
1242,109.01326971471288,Order 22 goods.
1243,109.14273393593433,There occurs 1 demands. 0 overdue inventories are discarded.
1244,109.21048714659192,There occurs 2 demands. 0 overdue inventories are discarded.
1245,109.30911336125718,There occurs 2 demands. 0 overdue inventories are discarded.
1246,109.31988735128782,There occurs 3 demands. 0 overdue inventories are discarded.
1247,109.59326267997528,There occurs 3 demands. 0 overdue inventories are discarded.
1248,109.72321670632525,There occurs 3 demands. 0 overdue inventories are discarded.
1249,109.81378634697278,There occurs 2 demands. 0 overdue inventories are discarded.
1250,110.0,There occurs 2 demands. 0 overdue inventories are discarded.
1251,110.08876002951136,Order 30 goods.
1252,110.15666692373594,There occurs 2 demands. 0 overdue inventories are discarded.
1253,110.3541078800107,There occurs 1 demands. 0 overdue inventories are discarded.
1254,110.37464167153999,There occurs 2 demands. 0 overdue inventories are discarded.
1255,110.4723727318688,There occurs 2 demands. 0 overdue inventories are discarded.
1256,110.48936764180347,There occurs 2 demands. 0 overdue inventories are discarded.
1257,110.49389544020184,There occurs 1 demands. 0 overdue inventories are discarded.
1258,110.51886828947293,There occurs 3 demands. 0 overdue inventories are discarded.
1259,110.58131304038697,30 goods have arrived.
1260,110.5871831927529,There occurs 2 demands. 0 overdue inventories are discarded.
1261,110.65611582452952,There occurs 3 demands. 0 overdue inventories are discarded.
1262,110.72392086477852,There occurs 2 demands. 0 overdue inventories are discarded.
1263,110.90842561092403,There occurs 3 demands. 0 overdue inventories are discarded.
1264,110.93523726906365,There occurs 4 demands. 0 overdue inventories are discarded.
1265,111.0,There occurs 2 demands. 0 overdue inventories are discarded.
1266,111.27774547315748,Order 29 goods.
1267,111.42231539057417,There occurs 3 demands. 0 overdue inventories are discarded.
1268,111.4666230546564,There occurs 1 demands. 0 overdue inventories are discarded.
1269,111.6022484544268,There occurs 1 demands. 0 overdue inventories are discarded.
1270,111.85917371781883,There occurs 2 demands. 0 overdue inventories are discarded.
1271,112.0,29 goods have arrived.
1272,112.19493796218485,Order 29 goods.
1273,112.25340696725655,There occurs 4 demands. 0 overdue inventories are discarded.
1274,112.32035602158948,There occurs 3 demands. 0 overdue inventories are discarded.
1275,112.38246223261673,There occurs 2 demands. 0 overdue inventories are discarded.
1276,112.64264490040088,There occurs 1 demands. 0 overdue inventories are discarded.
1277,112.66635381076783,There occurs 2 demands. 0 overdue inventories are discarded.
1278,112.70241005019194,There occurs 1 demands. 0 overdue inventories are discarded.
1279,112.79359260576044,There occurs 3 demands. 0 overdue inventories are discarded.
1280,112.89435425446489,There occurs 1 demands. 0 overdue inventories are discarded.
1281,112.97513504664785,There occurs 2 demands. 0 overdue inventories are discarded.
1282,113.0,There occurs 1 demands. 0 overdue inventories are discarded.
1283,113.20978167058713,Order 27 goods.
1284,113.23162630154458,There occurs 3 demands. 0 overdue inventories are discarded.
1285,113.27072445550259,There occurs 3 demands. 0 overdue inventories are discarded.
